"","SRR9200658","SRR9200661","SRR9200664","SRR9200667","SRR9200670","SRR9200674","SRR9200677","SRR9200680","SRR9200683","SRR9200686","SRR9200690","SRR9200693"
"AT3G58760",13.7297,16.9405,18.32874,11.40113,13.22248,12.64141,14.96978,16.22989,19.40046,15.73481,21.34409,16.05849
"AT3G58770",0.286289,0.1851318,0.5561578,0.2757717,0.2695168,0.1767466,0.3539992,0.1350585,0.7920005,0.4929988,0.3238271,0.2542044
"AT3G58780",0.8228919,0.08868862,0.3996467,0.3963307,0.1291138,0.1905112,1.017514,0.3882042,0.4979798,0.2834092,0.6648494,0.7306698
"AT3G58790",7.531816,6.408589,7.563349,5.303451,6.219795,4.435786,8.636268,7.480377,9.024492,5.51795,7.846801,6.218406
"AT3G58800",2.366127,3.104511,2.783621,1.486437,2.01767,2.381705,3.271013,3.154575,3.023848,2.391581,3.574037,3.288448
"AT3G58810",2.97522,7.482055,4.340139,2.939405,2.872736,3.061359,4.851282,7.977599,4.484708,5.583217,6.10197,5.893211
"AT3G58820",2.016825,2.656705,1.943439,1.618944,2.812844,2.075216,2.276109,2.731011,3.002812,2.508304,3.530537,3.283129
"AT3G58830",12.00966,13.52536,12.5453,14.40642,14.8207,16.76576,10.96474,13.26224,10.96578,15.2203,16.68064,15.81587
"AT3G58840",15.26035,13.48124,13.01761,13.45468,17.46726,13.51417,17.23451,11.31016,14.81481,16.69351,17.68574,12.32838
"AT3G58850",39.55729,20.46411,23.60263,15.24163,24.82656,15.26346,33.54033,15.13646,32.82983,13.62378,17.89761,14.75211
"AT3G58900",4.009425,5.608402,6.273725,3.28692,3.346218,3.489126,4.520693,6.371974,6.047403,4.480487,6.547693,4.620537
"AT3G58930",4.56878,3.902103,5.263109,3.944236,4.260543,3.991463,5.329568,3.863362,5.589288,3.933792,5.641438,4.056753
"AT3G58940",1.941502,2.092487,2.322444,1.827185,1.785742,2.066599,1.951297,1.789719,3.009636,1.786951,1.622712,2.556152
"AT3G58970",19.88563,18.31802,22.46383,19.57803,18.40062,16.133,22.21697,21.84929,21.5994,18.2194,21.14729,17.8834
"AT3G58980",0.9604555,1.787982,2.665463,0.9812424,1.164484,1.549776,1.619472,1.990897,1.66065,1.35322,2.045799,1.473047
"AT3G58990",3.627461,2.291811,2.950659,7.731418,1.962613,4.247309,3.093373,2.065333,1.946472,1.723201,1.414859,2.776663
"AT3G59000",2.520812,3.466325,4.281897,2.930593,1.977609,2.616156,2.303209,2.733812,3.456775,2.320146,3.090122,2.855766
"AT3G59010",7.809056,14.29025,8.01403,4.50547,4.913806,2.008786,9.627237,14.26259,13.29107,8.194535,5.586331,10.90643
"AT3G59020",20.83083,26.5405,24.79133,20.90957,21.83075,17.41761,22.58759,27.34921,26.51725,25.08272,28.99762,27.55142
"AT3G59040",9.292931,11.2318,7.046143,10.12376,9.425475,11.3207,7.328318,10.12494,8.894616,10.63038,9.009785,10.84478
"AT3G59060",48.47008,39.60481,68.66496,45.90525,53.58928,56.25256,45.92929,34.32862,53.27197,39.21009,44.13965,38.70084
"AT3G59080",5.495403,4.688857,6.513397,6.739434,5.089627,4.947694,6.538955,5.641064,6.070517,5.060215,5.673295,4.676215
"AT3G59090",25.85197,28.06286,27.29132,25.00675,26.70114,25.26085,25.70767,26.02945,26.12781,21.05793,24.71867,22.707
"AT3G59100",3.243616,5.884703,5.588558,4.382917,3.626137,4.735115,4.512108,5.376935,5.211033,4.933955,5.24131,5.472192
"AT3G59110",17.99079,13.41308,19.41651,13.66513,19.47632,17.86476,16.17462,15.86926,17.83885,15.10171,16.41108,15.5165
"AT3G59120",0.344623,0.7428468,0.9564,1.452336,1.216625,0.9973141,0.380473,1.287075,0.4468958,1.409448,0.9049155,0.9180024
"AT3G59130",0.5890239,1.142695,0.2451995,0.3782567,0.3696774,0.09091163,0.8323817,2.223004,0.9165925,0.6085908,0.951795,0.5230116
"AT3G59140",0.9083724,1.393212,1.502857,0.9535274,1.589712,1.455931,1.357728,1.400964,1.570597,2.165879,2.342875,2.140514
"AT3G59150",2.088099,2.340505,2.897454,2.078435,2.293397,2.062612,3.024577,2.626862,2.960505,2.157464,2.226925,2.669882
"AT3G59210",9.046471,14.43306,12.89886,16.81073,17.93827,13.79767,10.69532,16.80207,15.33365,11.40774,16.63236,14.73702
"AT3G59220",10.46902,18.5934,9.616367,11.59945,7.519019,10.01352,7.423218,14.95559,10.83522,22.09064,30.49778,24.35225
"AT3G59250",1.956348,3.045594,2.035976,4.100485,4.007481,5.955092,1.727888,3.161852,1.785246,3.368894,2.98561,5.211296
"AT3G59270",0.6184751,0.9998586,1.180023,0.3723464,1.213004,0.9545721,0.6828131,0.4862822,0.8020184,0,1.998769,1.510196
"AT3G59280",20.44855,22.40918,17.52541,20.69048,26.01793,22.14565,15.63228,21.34709,19.16355,22.04514,25.6843,24.56517
"AT3G59290",8.658652,8.467095,10.66678,8.238846,8.549016,6.584219,10.14694,9.996065,11.06394,8.218944,12.11449,8.213323
"AT3G59300",12.87532,17.41513,15.45395,13.33249,13.0301,13.51305,14.27155,18.07017,15.97279,16.01906,17.11214,17.77734
"AT3G59310",5.566276,7.808419,6.129987,5.673851,7.485968,4.022839,6.633041,7.849984,8.096567,5.477317,5.853539,6.511494
"AT3G59320",10.04049,16.84681,14.48634,8.15128,9.756602,5.899339,11.6896,15.07119,13.41473,9.529169,13.45877,8.915242
"AT3G59330",5.821719,6.81227,8.886061,6.275448,4.958688,5.006155,5.876419,8.762421,7.908912,4.296508,7.794561,6.350823
"AT3G59340",5.763721,20.28392,8.242589,10.29194,11.25814,5.718787,7.687908,22.65892,10.0673,11.24194,7.222723,13.47333
"AT3G59350",88.11371,64.98608,75.32412,39.60124,52.43845,36.74576,89.81906,88.64274,102.628,52.1984,59.02823,51.94123
"AT3G59360",15.5044,18.3724,18.30376,12.2502,15.60226,13.5937,17.27858,19.59413,18.38627,15.93557,22.42994,20.68625
"AT3G59370",19.40732,24.45631,14.08629,4.314083,1.873882,2.995381,24.78847,28.40559,18.5847,11.05432,8.201847,17.23233
"AT3G59380",23.09957,26.32677,25.78981,20.99349,21.87127,20.79731,26.14744,21.18931,26.5117,24.68992,23.06076,23.22198
"AT3G59390",4.316921,4.973508,5.990174,6.452583,6.072667,6.547982,4.996079,6.788444,5.533697,3.460597,4.810792,4.494003
"AT3G59400",208.2258,200.2534,199.5129,311.7641,263.485,370.5084,209.9448,166.5551,167.8139,220.327,188.1236,200.3436
"AT3G59410",7.031631,10.1567,9.631379,7.797454,9.696359,7.32845,7.619051,9.147986,9.745083,6.740921,10.19094,7.852763
"AT3G59420",6.840207,6.184692,6.688637,6.11723,6.194574,5.562105,7.37945,6.063989,5.794376,6.442906,5.86031,6.399721
"AT3G59430",1.660758,1.170326,2.437424,1.128027,1.954328,1.380217,2.313057,2.109349,2.319279,1.86992,2.11591,2.382103
"AT3G59440",1.826434,0.8748762,3.097559,0.6516063,0.3184136,0.1566095,2.688576,1.755175,2.456181,1.048393,1.147731,2.162326
"AT3G59470",4.683165,7.268203,7.6031,5.638901,5.657964,5.348816,6.452584,7.879876,7.53049,6.532293,8.929599,6.570144
"AT3G59480",1.91469,1.513299,1.859781,0.6147833,1.702378,1.576099,1.578355,0.9032662,1.875974,1.318863,1.031306,1.473428
